GeneId.Ensembl;PANC.1;PANC.2;SCR.1;SCR.2;SH.1;SH.2;mock.1;mock.2;mrp4.1;mrp4.2;Xmock.1;Xmock.2;Xmock.3;Xmrp4.1;Xmrp4.2;Xmrp4.3;GeneSymbol
ENSG00000120949.15;4;6;1;1;0;0;7;10;19;23;2;13;1;6;9;4;TNFRSF8
ENSG00000201135.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-777P
ENSG00000227875.2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;RPL23AP89
ENSG00000283789.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR7846
ENSG00000028137.19;215;244;7;35;12;9;24;35;3;6;12;31;15;25;7;3;TNFRSF1B
ENSG00000263676.1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MIR4632
ENSG00000225196.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL10P17
ENSG00000048707.15;778;1346;357;440;473;418;506;840;633;720;400;334;507;746;477;607;VPS13D
ENSG00000239149.1;4;0;3;1;0;1;3;4;3;5;10;3;2;10;1;3;SNORA59B
ENSG00000162496.9;1461;1252;336;276;92;111;237;301;39;60;308;368;411;293;157;195;DHRS3
ENSG00000221340.1;2;0;0;0;0;1;1;0;0;0;5;0;0;0;0;0;RNU6ATAC18P
ENSG00000276830.1;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;MIR6730
ENSG00000204518.3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;AADACL4
ENSG00000188984.12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;AADACL3
ENSG00000157330.10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CFAP107
ENSG00000116726.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF12
ENSG00000116721.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF1
ENSG00000228338.1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;LINC01784
ENSG00000239810.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF11
ENSG00000179172.10;1;0;1;4;0;1;0;0;0;0;3;0;0;0;2;0;HNRNPCL1
ENSG00000120952.4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;PRAMEF2
ENSG00000243073.4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF4
ENSG00000187545.5;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;PRAMEF10
ENSG00000204510.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF7
ENSG00000207434.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-1072P
ENSG00000232423.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF6
ENSG00000274178.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF28P
ENSG00000274764.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF27
ENSG00000277058.3;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;HNRNPCL3
ENSG00000229571.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF25
ENSG00000236179.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF35P
ENSG00000275774.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;HNRNPCL2
ENSG00000280267.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF26
ENSG00000179412.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HNRNPCL4
ENSG00000204505.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF9
ENSG00000279169.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF13
ENSG00000279804.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF18
ENSG00000250894.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF31P
ENSG00000270601.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF5
ENSG00000207511.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-771P
ENSG00000182330.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF8
ENSG00000237700.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF33
ENSG00000204501.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF15
ENSG00000204481.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF14
ENSG00000204480.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF19
ENSG00000204479.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF17
ENSG00000204478.10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PRAMEF20
ENSG00000162494.6;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;LRRC38
ENSG00000162493.17;0;0;0;0;0;0;1290;1405;825;850;745;539;1065;733;522;657;PDPN
ENSG00000222952.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNA5SP41
ENSG00000116731.23;883;1312;382;609;432;397;574;747;671;783;295;287;421;436;329;351;PRDM2
ENSG00000189337.17;34;45;4;27;1;3;315;503;533;515;149;103;181;229;184;217;KAZN
ENSG00000252151.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-1265P
ENSG00000234593.3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;KAZN-AS1
ENSG00000175147.13;19;32;4;4;5;5;2;7;5;6;3;0;0;0;0;0;TMEM51-AS1
ENSG00000171729.14;871;837;524;810;741;770;268;278;265;249;103;81;140;262;58;156;TMEM51
ENSG00000204464.7;2;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;TMEM51-AS2
ENSG00000142621.21;8;18;2;8;4;2;26;58;24;23;18;25;32;35;38;26;FHAD1
ENSG00000233485.1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;FHAD1-AS1
ENSG00000142634.13;4648;3813;1736;3899;2081;2278;2593;2844;3096;2798;1514;1378;1866;2595;1848;2187;EFHD2
ENSG00000162438.12;0;5;1;1;1;0;2;0;5;1;3;0;0;4;0;0;CTRC
ENSG00000142615.8;0;1;0;1;1;0;0;1;3;1;5;0;0;0;0;0;CELA2A
ENSG00000215704.10;2;1;0;0;1;0;0;1;6;1;0;1;0;0;0;0;CELA2B
ENSG00000132906.18;252;244;99;105;108;105;415;425;360;426;184;189;295;379;294;429;CASP9
ENSG00000116138.13;525;650;191;254;260;295;332;337;252;367;202;239;460;358;153;310;DNAJC16
ENSG00000251866.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SCARNA21B
ENSG00000116771.6;79;101;43;53;55;70;35;38;10;3;74;38;37;17;28;14;AGMAT
ENSG00000252417.1;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;RNU7-179P
ENSG00000197312.12;611;860;249;518;242;289;891;1073;967;1216;742;792;1094;1181;731;857;DDI2
ENSG00000215695.2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;RSC1A1
ENSG00000116786.13;1782;1675;972;1410;1245;1144;1188;1799;1372;1627;798;874;1112;1567;1307;1440;PLEKHM2
ENSG00000162461.8;11;8;0;7;4;3;9;9;10;9;7;7;11;38;0;5;SLC25A34
ENSG00000224459.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SLC25A34-AS1
ENSG00000162460.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TMEM82
ENSG00000162458.13;65;58;17;54;30;25;694;1026;388;489;577;583;756;712;496;453;FBLIM1
ENSG00000233954.6;365;269;132;189;137;182;63;53;65;74;106;119;115;77;89;79;UQCRHL
ENSG00000178715.8;140;88;167;206;186;138;0;4;1;2;0;2;0;6;3;3;RPS16P1
ENSG00000179743.4;72;71;65;40;66;67;247;294;241;300;155;235;329;405;350;367;FLJ37453
ENSG00000065526.12;1381;2398;784;1430;1137;837;3568;5461;3606;4870;1360;1614;2438;4046;2135;3349;SPEN
ENSG00000116809.12;750;722;441;559;430;386;386;580;423;428;214;223;384;788;513;510;ZBTB17
ENSG00000183888.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SRARP
ENSG00000173641.18;4;3;0;0;1;0;2;1;4;4;4;0;0;0;0;0;HSPB7
ENSG00000186510.12;3;7;1;4;0;0;1;12;0;0;5;2;3;0;6;0;CLCNKA
ENSG00000184908.20;3;2;2;2;0;0;36;47;2;4;66;54;64;65;57;27;CLCNKB
ENSG00000185519.9;132;101;76;197;105;101;128;348;45;52;97;71;111;130;105;119;FAM131C
ENSG00000142627.13;8607;7904;4658;11214;8289;5860;465;935;468;581;193;184;257;365;265;264;EPHA2
ENSG00000142632.17;459;384;182;249;243;175;114;141;48;44;95;46;87;41;82;67;ARHGEF19
ENSG00000132881.12;170;176;79;165;156;96;61;127;105;119;58;34;84;70;54;70;CPLANE2
ENSG00000037637.11;897;826;445;641;512;543;653;733;725;832;414;407;485;758;460;576;FBXO42
ENSG00000055070.17;4130;3813;2581;3344;2777;2861;3043;3270;3670;3930;2086;1956;2856;4199;2939;3272;SZRD1
ENSG00000226457.1;3;4;1;3;2;0;0;0;0;0;2;0;3;9;0;8;RPL22P3
ENSG00000187144.11;1;0;1;1;1;0;1;4;0;2;0;0;0;0;2;0;SPATA21
ENSG00000157191.20;1777;1548;999;1336;1092;1288;1413;1241;1398;1357;969;860;1274;1268;1050;1031;NECAP2
ENSG00000226029.1;18;26;10;12;9;19;4;18;7;15;5;8;21;12;8;6;LINC01772
ENSG00000080947.15;39;57;17;26;23;13;31;129;44;38;54;40;84;82;52;60;CROCCP3
ENSG00000206652.1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU1-1
ENSG00000233421.5;0;2;1;1;2;1;7;5;5;5;4;2;6;3;0;0;LINC01783
ENSG00000277344.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU1-6P
ENSG00000219481.11;1002;1511;726;908;995;946;407;526;604;676;218;245;322;533;255;351;NBPF1
ENSG00000215908.10;535;576;317;392;258;219;951;1153;903;1030;511;621;760;1099;684;700;CROCCP2
ENSG00000207513.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU1-3
ENSG00000058453.17;223;209;94;124;89;74;384;573;355;318;544;410;716;689;390;505;CROCC
ENSG00000227684.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CROCCP4
ENSG00000207389.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU1-4
ENSG00000186715.11;2;8;2;2;0;1;17;14;8;6;25;10;16;20;45;18;MST1L
ENSG00000263811.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR3675
ENSG00000228549.5;30;16;12;12;33;14;20;25;8;7;12;1;11;6;0;3;LOC112267871
ENSG00000277234.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU1-5P
ENSG00000238142.3;15;18;5;7;12;10;1;2;0;0;1;0;1;0;7;0;LOC105376805
ENSG00000207005.1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;RNU1-2
ENSG00000117122.14;82;113;57;99;72;88;274;429;0;2;187;211;317;0;88;14;MFAP2
ENSG00000286898.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC105376806
ENSG00000159363.19;1193;1002;763;956;801;753;1636;2347;1876;1883;1040;695;1375;2008;1483;1779;ATP13A2
ENSG00000117118.10;4894;4578;2270;2848;1942;2497;2141;1751;2393;2526;1357;1306;1528;2553;1577;1890;SDHB
ENSG00000117115.13;10092;11918;29;248;78;83;169;382;71;105;31;40;64;25;15;19;PADI2
ENSG00000204362.6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02783
ENSG00000142623.11;115;78;5;8;13;8;0;1;0;1;0;0;0;0;6;2;PADI1
ENSG00000142619.4;227;141;1;3;7;5;5;19;4;7;8;1;9;8;0;0;PADI3
ENSG00000266634.1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR3972
ENSG00000159339.13;10;2;0;1;2;1;0;0;0;0;0;0;0;19;0;0;PADI4
ENSG00000276747.1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PADI6
ENSG00000227751.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RCC2-AS1
ENSG00000179051.14;3690;3753;1456;2358;1570;1797;3852;5700;6044;6696;1062;723;1293;2469;1470;2364;RCC2
ENSG00000074964.17;210;297;13;8;14;9;157;368;181;193;149;72;137;179;120;168;ARHGEF10L
ENSG00000236648.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02810
ENSG00000117148.8;4;4;1;2;0;0;8;3;20;12;4;17;10;0;9;1;ACTL8
ENSG00000261781.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01654
ENSG00000117154.12;0;0;1;1;1;0;17;24;64;55;0;6;0;12;13;7;IGSF21
ENSG00000179023.9;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;KLHDC7A
ENSG00000009709.12;2;1;0;0;0;0;70;103;20;13;34;20;9;0;2;10;PAX7
ENSG00000179002.5;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;TAS1R2
ENSG00000159423.17;633;519;528;414;425;456;628;763;686;694;313;250;461;517;432;516;ALDH4A1
ENSG00000265606.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4695
ENSG00000221662.1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;MIR1290
ENSG00000169991.11;2363;2816;554;1516;1018;978;316;515;434;576;209;213;318;407;241;288;IFFO2
ENSG00000127481.15;3733;6101;2197;3775;3102;2076;1520;2959;1853;2270;537;316;684;1343;943;1153;UBR4
ENSG00000230424.2;10;9;2;5;3;1;11;15;10;12;24;11;13;21;14;9;EMC1-AS1
ENSG00000127463.16;4369;4611;1859;3598;2115;2004;1709;1913;1613;1777;1092;1062;1807;1677;1131;1212;EMC1
ENSG00000053372.5;4301;3271;2209;3475;2497;3196;2697;1849;3005;2833;2568;2058;3880;4183;3290;3012;MRTO4
ENSG00000211454.16;11;7;1;11;2;1;27;37;27;39;41;23;41;138;52;48;AKR7L
ENSG00000162482.5;14;17;11;10;8;7;13;41;25;21;19;29;42;36;78;40;AKR7A3
ENSG00000053371.13;1825;1494;1162;1157;1311;1267;1981;1710;2299;2388;688;664;927;1910;1086;1463;AKR7A2
ENSG00000200403.1;2;2;1;1;0;0;0;6;4;2;0;0;0;0;0;1;RNU6-1099P
ENSG00000040487.13;765;696;439;393;434;410;729;576;707;695;445;372;426;795;455;561;SLC66A1
ENSG00000077549.19;10889;9742;3849;5824;4757;5674;3978;3719;4213;4453;1799;1618;2326;4146;2302;3165;CAPZB
ENSG00000173436.15;240;210;111;135;147;127;16;40;39;55;32;89;52;95;43;38;MICOS10
ENSG00000201609.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU4-28P
ENSG00000235185.1;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;MICOS10-DT
ENSG00000158747.15;4134;3101;563;454;757;762;839;1051;190;274;1095;741;1293;768;653;655;NBL1
ENSG00000158748.4;8;9;0;1;3;0;72;191;28;32;77;39;92;71;50;124;HTR6
ENSG00000162542.14;292;372;94;94;140;125;216;177;62;50;156;106;155;68;57;133;TMCO4
ENSG00000178828.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNF186
ENSG00000235434.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNF186-AS1
ENSG00000169914.6;305;390;134;223;150;153;508;826;677;833;247;299;473;639;447;570;OTUD3
ENSG00000188784.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;PLA2G2E
ENSG00000242688.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL304P
ENSG00000188257.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PLA2G2A
ENSG00000127472.11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PLA2G5
ENSG00000117215.15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;PLA2G2D
ENSG00000158786.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;PLA2G2F
ENSG00000227066.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LOC117779438
ENSG00000187980.7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;PLA2G2C
ENSG00000162543.6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;UBXN10
ENSG00000228105.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC01757
ENSG00000158816.16;0;1;0;1;1;0;1;0;1;1;0;0;4;26;2;2;VWA5B1
ENSG00000162545.6;442;427;387;796;1018;1025;318;505;262;327;448;491;651;655;332;425;CAMK2N1
ENSG00000090432.7;1385;1254;673;934;894;1003;934;868;1035;1096;322;232;432;687;494;830;MUL1
ENSG00000215520.3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;RPS4XP4
ENSG00000183114.8;94;72;20;37;61;35;284;467;70;69;396;276;462;246;213;181;FAM43B
ENSG00000158825.6;10;9;4;2;5;3;145;182;10;22;140;85;123;45;22;66;CDA
ENSG00000158828.8;310;325;108;123;157;95;191;379;449;523;63;38;73;294;108;262;PINK1
ENSG00000284005.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR6084
ENSG00000117242.7;71;85;39;45;37;40;89;59;76;99;60;63;89;136;67;71;PINK1-AS
ENSG00000244038.11;8036;7652;4155;5347;4623;4428;6924;5775;6816;7073;3381;2935;3970;5889;4283;4825;DDOST
ENSG00000117245.13;90;100;22;42;44;36;428;786;239;284;205;144;236;292;212;277;KIF17
ENSG00000189410.12;593;515;658;950;799;952;242;395;149;152;98;128;128;277;163;185;SH2D5
ENSG00000127483.19;5895;8101;3270;3756;3206;3414;2549;3289;2665;3438;1295;1358;2076;2386;1745;1978;HP1BP3
ENSG00000075151.24;2269;4039;998;1778;1314;1235;1514;2254;1527;1956;1395;1449;1930;1630;982;1061;EIF4G3
ENSG00000251914.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU7-200P
ENSG00000221808.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;MIR1256
ENSG00000233072.1;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;RPS15AP6
ENSG00000235112.1;0;0;0;0;0;0;0;0;2;0;0;0;0;4;11;4;HSPE1P27
ENSG00000117298.16;7924;9290;2659;4826;3384;2657;1291;2040;1300;1357;718;627;802;1058;890;1042;ECE1
ENSG00000231105.2;5;3;1;0;1;0;0;6;1;0;0;2;0;0;0;1;ECE1-AS1
ENSG00000142794.19;228;320;170;179;216;205;325;502;414;484;157;145;277;302;185;284;NBPF3
ENSG00000162551.14;11;13;3;4;0;1;201;445;49;59;167;108;98;211;77;97;ALPL
ENSG00000076864.21;158;202;38;35;30;27;340;574;200;187;209;173;185;265;144;201;RAP1GAP
ENSG00000090686.16;1789;2171;718;1167;852;941;1148;1505;1523;1740;924;916;1317;1387;778;904;USP48
ENSG00000187942.12;1;0;1;2;3;1;0;1;0;0;0;0;2;0;0;0;LDLRAD2
ENSG00000142798.20;1668;3619;3215;6163;3808;1429;52;526;144;128;32;22;35;98;53;81;HSPG2
ENSG00000232037.3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;RPL21P29
ENSG00000219073.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CELA3B
ENSG00000273610.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL386P
ENSG00000201919.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-1022P
ENSG00000142789.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CELA3A
ENSG00000278124.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RN7SL186P
ENSG00000201273.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-776P
ENSG00000228397.3;1;2;2;4;1;4;1;1;2;1;0;0;2;0;0;0;LINC01635
ENSG00000218510.9;18;44;14;27;18;14;11;31;26;37;5;0;6;6;1;3;LINC00339
ENSG00000070831.17;7029;6620;4260;5420;3891;5218;6607;5919;6189;7365;4926;5025;6310;6952;4940;5629;CDC42
ENSG00000162552.15;42;31;14;15;14;9;5;15;6;2;0;1;12;10;0;10;WNT4
ENSG00000285873.1;7;6;2;4;2;2;0;3;2;6;1;17;0;2;0;0;LOC105376845
ENSG00000266564.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4418
ENSG00000184677.18;946;1270;374;533;450;411;459;822;564;785;151;231;292;487;387;428;ZBTB40
ENSG00000070886.12;3;1;1;3;0;0;76;142;95;76;65;64;95;207;156;139;EPHA8
ENSG00000276835.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR6127
ENSG00000173372.17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;C1QA
ENSG00000159189.12;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;C1QC
ENSG00000173369.17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C1QB
ENSG00000133216.17;3914;2831;3302;7114;8478;7949;377;670;410;472;209;202;324;534;215;332;EPHB2
ENSG00000265422.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4684
ENSG00000264014.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4253
ENSG00000215906.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LACTBL1
ENSG00000227868.7;1;1;0;0;0;0;2;7;2;4;1;9;7;8;20;15;TEX46
ENSG00000004487.18;4613;4899;2570;3362;2739;3170;3986;4625;4338;4914;1915;2045;2712;3811;2922;3049;KDM1A
ENSG00000263793.1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;MIR3115
ENSG00000169641.14;1117;1618;789;1361;1077;1129;660;965;707;952;298;305;475;579;417;417;LUZP1
ENSG00000206935.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-514P
ENSG00000252578.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;RNU6-135P
ENSG00000179546.5;198;151;223;197;629;652;36;54;17;12;5;6;18;22;0;6;HTR1D
ENSG00000125944.21;5785;7039;3083;3678;3403;4103;6527;6219;6873;7702;3888;4413;6070;5960;4248;4807;HNRNPR
ENSG00000125945.15;860;1122;442;464;450;388;210;286;191;283;191;195;275;289;174;199;ZNF436
ENSG00000249087.8;57;58;25;18;17;18;47;82;36;37;50;41;61;76;64;101;ZNF436-AS1
ENSG00000204219.11;210;243;188;119;124;150;16;25;10;6;4;14;11;14;31;14;TCEA3
ENSG00000088280.20;451;570;387;171;206;204;294;641;208;243;152;134;251;271;196;221;ASAP3
ENSG00000007968.7;407;497;408;455;335;379;1112;1750;922;1089;433;468;731;982;845;875;E2F2
ENSG00000117318.9;1975;1030;742;1831;738;599;3668;2369;3841;3851;142;209;464;3553;1197;2290;ID3
ENSG00000197880.10;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;MDS2
ENSG00000142676.14;21240;16041;11097;14742;9175;12552;19695;16628;18948;21447;47928;54384;57523;60346;66579;39774;RPL11
ENSG00000236810.7;10;14;9;6;11;11;9;32;17;17;6;17;13;39;19;18;ELOA-AS1
ENSG00000011007.13;2419;2673;1169;1902;1324;1453;1456;1662;1462;1758;710;730;981;1320;818;1043;ELOA
ENSG00000057757.10;1449;1155;662;925;649;851;1403;1205;1505;1547;1010;1136;1581;2338;1685;1435;PITHD1
ENSG00000011009.11;2148;1633;910;1355;924;934;1716;1441;1740;1443;1064;1245;1579;2385;1422;1855;LYPLA2
ENSG00000117308.15;2856;2566;1216;1830;1745;1543;949;992;722;808;586;418;715;930;472;772;GALE
ENSG00000117305.15;824;771;475;457;502;517;553;605;510;410;352;444;421;630;421;606;HMGCL
ENSG00000179163.12;434;530;227;173;250;270;755;696;622;776;572;450;643;681;476;624;FUCA1
ENSG00000188822.8;0;0;4;1;1;1;0;2;0;0;0;0;0;0;0;0;CNR2
ENSG00000264926.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR378F
ENSG00000230228.2;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;H3P1
ENSG00000189266.13;1418;1583;786;1209;916;1150;2111;2031;1795;2231;2010;2274;2862;2565;1558;1879;PNRC2
ENSG00000188529.15;3114;3649;1919;2439;1922;2084;3467;3145;3583;4139;2932;3376;4254;4002;2561;2899;SRSF10
ENSG00000142661.19;1;2;3;1;0;0;0;1;0;1;0;0;13;3;8;0;MYOM3
ENSG00000142677.4;73;50;24;13;19;20;0;1;0;0;0;0;0;0;0;1;IL22RA1
ENSG00000185436.12;23;24;11;1;27;17;204;318;152;180;137;75;137;224;103;107;IFNLR1
ENSG00000158055.17;900;818;123;153;209;213;28;22;15;17;10;0;20;40;6;28;GRHL3
ENSG00000230023.2;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;LINC02800
ENSG00000001460.18;201;248;104;134;127;116;437;523;406;462;229;176;339;313;228;324;STPG1
ENSG00000001461.17;580;752;205;197;231;212;596;744;550;788;453;343;417;466;294;416;NIPAL3
ENSG00000286061.1;4;5;1;0;3;1;5;2;0;0;0;0;0;0;0;0;RCAN3AS
ENSG00000117602.13;626;676;226;226;257;247;489;630;440;503;421;501;657;530;419;479;RCAN3
ENSG00000184454.7;17;26;0;0;0;0;2;1;0;1;0;0;0;0;0;0;NCMAP
ENSG00000227312.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RPL26P8
ENSG00000133226.18;2683;3625;1135;1795;1482;1663;2817;3773;3175;3839;1888;2721;3388;3384;1894;2454;SRRM1
ENSG00000169504.15;2372;3425;1583;2500;1671;1780;2527;3275;2771;3568;2097;2049;2671;1979;1442;1811;CLIC4
ENSG00000238482.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;RNU6-1208P
ENSG00000020633.19;5;6;0;0;0;0;24;30;59;91;61;76;117;117;109;123;RUNX3
ENSG00000278034.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR6731
ENSG00000264371.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MIR4425
ENSG00000285823.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LINC02793
ENSG00000117614.10;732;797;312;272;247;354;558;481;613;683;812;1053;1216;1299;1113;840;SYF2
ENSG00000117616.18;686;860;127;287;190;142;602;679;562;751;451;669;762;650;531;443;RSRP1
ENSG00000187010.21;15;14;6;4;7;11;0;0;0;0;0;0;0;0;0;0;RHD
ENSG00000183726.11;2305;2318;1069;1223;1049;1293;2206;2172;2245;2330;1916;1831;2293;2370;1571;2131;TMEM50A
ENSG00000188672.19;4;8;2;1;1;0;26;55;30;25;29;28;11;35;24;30;RHCE
ENSG00000204178.11;527;549;266;314;290;392;435;495;546;623;381;411;488;942;616;545;MACO1
ENSG00000157978.12;1074;1032;429;568;452;458;990;1005;959;964;332;377;586;890;599;549;LDLRAP1
ENSG00000117643.15;13;12;2;3;3;3;118;184;85;92;52;61;76;84;97;93;MAN1C1
ENSG00000162430.18;1169;1215;935;1046;962;783;1546;2654;1625;1965;1190;1293;1627;2014;1280;1571;SELENON
